Student_ID,Name,Gender,Age,State,City,Marital_Status,Study_Hours,Marks,Attendance_Percentage,Sleep_Hours,Extra_Classes,Sports_Participation
13547,Ahana  Joshi,Female,17,Tripura,Jamalpur,Single,12.76,66.27,62.48,7.1,No,No
13548,Pihu Kashyap,Male,21,Chhattisgarh,Gandhidham,Single,13.08,63.91,65.67,6.7,No,No
13549,Tejas Shroff,Male,19,Arunachal Pradesh,Gulbarga,Single,3.46,25.69,72.57,6.2,No,No
13550,Arnav Krishnamurthy,Other,17,Jharkhand,Dhanbad,Single,3.76,21.35,76.26,7.5,No,No
13551,Jiya Kulkarni,Female,20,Bihar,Gorakhpur,Single,1.23,10.81,86.27,7.5,No,Yes
13552,Tejas Thaman,Male,21,Uttarakhand,Bokaro,Single,2.85,13.15,95.05,6.1,Yes,No
13553,Misha Brahmbhatt,Male,24,Telangana,Tezpur,Single,4.69,22.84,73.24,5.2,No,No
13554,Aaryahi Sengupta,Male,19,Uttar Pradesh,Kottayam,Single,11.09,59.51,87.32,8.2,No,No
13555,Umang Behl,Male,22,Rajasthan,Bhiwandi,Single,7.66,41.86,56.36,4.8,No,No
13556,Indranil Dugal,Female,24,West Bengal,Danapur,Single,11.61,51.81,66.44,6.7,No,No
13557,Divij Solanki,Male,22,Haryana,Shivpuri,Single,7.81,39.69,55.9,7.5,No,No
13558,Manjari Khanna,Female,19,Goa,Katihar,Single,8.78,46.27,84.59,7.2,No,Yes
13559,Nakul Kata,Male,17,Andhra Pradesh,Khammam,Single,2.55,12.1,95.38,7.1,Yes,Yes
13560,Mishti Ghose,Female,24,Haryana,Kishanganj,Single,11.87,61.24,94.45,7.3,No,Yes
13561,Madhav Bhatt,Male,24,Meghalaya,Ramagundam,Single,11.61,57.61,66.32,8.4,No,Yes
13562,Ishaan Chandra,Female,19,Maharashtra,Sirsa,Single,5.31,15.32,61.71,5.8,No,Yes
13563,Badal Soman,Female,23,Gujarat,Rohtak,Married,5.6,21.45,63.7,7.1,No,No
13564,Dishani Raju,Female,21,Haryana,Dharmavaram,Single,4.08,25.27,64.37,7.5,Yes,Yes
13565,Jayant Brar,Male,18,Telangana,Karaikudi,Single,12.39,60.73,54.11,7.0,Yes,No
13566,Anya Kapur,Male,24,Tripura,Chandrapur,Single,11.46,58.25,56.67,8.5,No,Yes
13567,Lakshay Rout,Male,22,Himachal Pradesh,Pali,Single,9.53,47.63,60.72,7.3,Yes,Yes
13568,Eshani Borde,Male,24,Madhya Pradesh,Khammam,Single,4.34,17.57,50.41,6.1,No,No
13569,Jhanvi Mann,Female,24,Jharkhand,Secunderabad,Single,3.41,14.71,52.36,8.2,No,No
13570,Ritvik Bala,Female,17,Chhattisgarh,Jaipur,Single,1.7,10.14,84.93,6.4,No,Yes
13571,Riaan Sodhi,Female,20,Odisha,Sambalpur,Single,1.64,10.35,80.97,6.7,No,Yes
13572,Aarav Viswanathan,Female,24,Tamil Nadu,Tumkur,Single,3.62,29.04,97.27,6.9,No,Yes
13573,Uthkarsh Balan,Male,19,Punjab,Panipat,Single,2.41,9.66,70.09,5.6,Yes,No
13574,Navya Chanda,Male,21,Sikkim,Jamshedpur,Single,8.79,52.3,72.22,7.6,No,Yes
13575,Arhaan Baria,Male,19,Uttar Pradesh,Rohtak,Single,6.01,25.75,53.39,4.5,Yes,Yes
13576,Azad Dalal,Female,20,Bihar,Bhiwani,Single,7.23,38.59,57.61,8.3,Yes,No
13577,Vedika Divan,Female,21,Uttarakhand,Sambalpur,Single,9.32,47.49,84.58,7.8,No,No
13578,Elakshi Lalla,Male,20,Odisha,Bardhaman,Single,10.23,50.52,61.75,5.8,Yes,No
13579,Azad Hayer,Male,21,Goa,Surendranagar Dudhrej,Single,10.07,50.32,88.66,5.1,Yes,No
13580,Kavya Chhabra,Female,18,Goa,Indore,Single,4.65,20.14,85.28,5.9,No,Yes
13581,Aarush Arora,Female,22,Gujarat,Jalgaon,Single,12.33,66.17,87.36,8.0,Yes,No
13582,Nishith Chokshi,Female,21,Bihar,Nagaon,Single,13.85,65.04,84.53,4.2,Yes,No
13583,Nirvaan Suri,Male,20,Maharashtra,Serampore,Single,5.42,28.69,85.38,6.3,Yes,Yes
13584,Fateh Yadav,Male,17,Sikkim,Vijayanagaram,Single,1.24,9.98,77.34,5.3,Yes,No
13585,Shlok Kunda,Other,24,Sikkim,Thiruvananthapuram,Single,13.59,74.87,83.91,8.4,No,Yes
13586,Divit Savant,Female,22,Maharashtra,Udaipur,Single,13.93,74.51,76.31,6.1,Yes,Yes
13587,Eshani Khalsa,Male,24,Bihar,Ambala,Single,1.71,11.41,60.3,7.5,Yes,Yes
13588,Emir Gala,Female,23,Mizoram,Alwar,Single,1.07,2.16,60.88,5.8,Yes,No
13589,Tejas Ganesh,Female,18,Assam,Ulhasnagar,Single,12.43,58.22,70.27,5.6,Yes,Yes
13590,Himmat Grewal,Male,19,Haryana,Allahabad,Single,5.22,20.41,50.7,5.6,Yes,Yes
13591,Shaan Chauhan,Male,18,Rajasthan,Durg,Single,13.8,62.83,94.46,7.4,No,No
13592,Ela Sidhu,Male,18,Haryana,Kochi,Single,4.03,20.14,63.41,8.8,No,No
13593,Uthkarsh Dey,Male,19,Karnataka,Mehsana,Single,13.06,61.66,52.58,5.0,No,Yes
13594,Reyansh Chokshi,Female,21,Meghalaya,Jalandhar,Married,1.96,15.8,71.22,7.2,No,No
13595,Samiha Bajaj,Male,24,Tamil Nadu,Nellore,Married,4.65,20.36,90.78,5.3,No,No
13596,Ishaan Sarkar,Female,18,Uttarakhand,Mirzapur,Single,14.62,73.57,69.87,6.7,Yes,No
13597,Urvi Jayaraman,Other,24,Maharashtra,Sasaram,Single,4.24,19.88,63.13,6.7,No,No
13598,Lavanya Bava,Male,22,Uttar Pradesh,Shimoga,Single,2.86,7.28,77.25,6.3,No,No
13599,Ayesha Sandhu,Male,24,Telangana,Tiruppur,Single,13.0,70.45,78.72,6.5,Yes,Yes
13600,Dhanuk Dutta,Female,18,Madhya Pradesh,Vasai-Virar,Single,2.65,16.73,87.96,8.4,No,Yes
13601,Kiaan Buch,Female,17,Haryana,Surat,Single,2.36,15.85,89.99,4.4,No,No
13602,Lagan Ramachandran,Female,22,Andhra Pradesh,Dhule,Single,5.53,30.62,85.31,8.2,No,No
13603,Abram Wagle,Male,17,Uttar Pradesh,Jalandhar,Single,9.89,45.65,50.23,6.3,No,Yes
13604,Jayesh Taneja,Male,22,West Bengal,Kolkata,Single,10.95,51.05,50.1,5.7,No,No
13605,Tara Kala,Female,20,Nagaland,Etawah,Single,13.34,68.96,98.87,4.9,No,Yes
13606,Vritika Taneja,Other,19,Rajasthan,Patna,Single,8.57,50.56,63.21,8.1,Yes,No
13607,Kismat Raja,Male,22,Arunachal Pradesh,Nagpur,Single,6.51,34.48,64.12,7.0,No,Yes
13608,Priyansh Amble,Female,22,Bihar,Chennai,Single,6.02,34.99,86.61,7.6,Yes,No
13609,Darshit Ramachandran,Male,21,Kerala,Nadiad,Single,12.86,61.67,79.08,5.6,No,No
13610,Urvi Chaudhari,Other,24,Sikkim,Saharsa,Single,11.13,61.14,73.18,6.0,No,No
13611,Amani Guha,Female,21,Tamil Nadu,Jabalpur,Single,13.68,66.3,55.82,8.6,No,No
13612,Miraya Dave,Male,24,Mizoram,Navi Mumbai,Single,14.5,73.7,54.07,8.8,Yes,Yes
13613,Kaira Hayre,Female,20,Haryana,Kavali,Single,5.2,24.17,85.18,7.7,No,Yes
13614,Yasmin Upadhyay,Male,21,Himachal Pradesh,Mahbubnagar,Single,8.42,46.55,56.23,7.7,No,No
13615,Kismat Kuruvilla,Male,23,Uttar Pradesh,Loni,Single,9.85,53.76,71.79,7.5,No,No
13616,Trisha Kapoor,Male,24,Chhattisgarh,Ballia,Single,3.29,9.07,86.81,6.9,No,Yes
13617,Krish Walia,Male,23,Himachal Pradesh,Sri Ganganagar,Single,1.75,15.38,96.16,7.0,No,No
13618,Azad Solanki,Male,21,Karnataka,Pune,Single,13.15,77.63,93.68,8.8,No,No
13619,Keya Anne,Female,23,Manipur,Khandwa,Single,8.5,40.72,93.2,7.8,No,No
13620,Nitya Subramaniam,Female,24,Goa,Bijapur,Single,8.99,44.32,67.92,7.3,No,Yes
13621,Madhup Goel,Male,17,Himachal Pradesh,Tadepalligudem,Single,8.77,50.05,96.36,4.9,No,No
13622,Miraya Dash,Female,23,Manipur,Shivpuri,Single,11.57,58.18,84.18,8.9,Yes,No
13623,Zoya Gole,Female,21,Manipur,Hajipur,Single,3.04,15.18,94.32,6.6,Yes,No
13624,Uthkarsh Sidhu,Other,21,Mizoram,Nellore,Single,9.6,57.48,54.45,8.7,No,Yes
13625,Badal Garg,Female,23,Jharkhand,Pimpri-Chinchwad,Single,7.57,31.08,51.98,7.6,Yes,Yes
13626,Nirvaan Dixit,Male,24,Tripura,Patiala,Single,13.56,63.86,71.48,4.2,Yes,No
13627,Mamooty Som,Male,20,Punjab,Haridwar,Single,8.27,43.44,91.4,6.7,No,Yes
13628,Kartik Iyer,Female,20,Haryana,Panihati,Single,14.2,62.9,70.43,8.5,No,Yes
13629,Madhav Jaggi,Male,24,Madhya Pradesh,Tenali,Married,5.95,27.88,94.23,4.3,No,Yes
13630,Yakshit Mannan,Male,18,Andhra Pradesh,Udupi,Single,14.54,70.79,61.74,8.3,No,Yes
13631,Aradhya Ranganathan,Male,21,Mizoram,Suryapet,Single,13.25,71.06,51.97,7.1,No,No
13632,Farhan Jaggi,Male,21,Sikkim,Panihati,Single,9.18,49.36,88.06,4.2,Yes,No
13633,Pihu Mangat,Male,22,Sikkim,Aligarh,Single,5.95,21.33,81.31,5.9,No,Yes
13634,Jayesh Kumar,Female,21,Goa,Chandigarh,Single,6.26,27.83,72.0,4.2,Yes,No
13635,Heer Virk,Male,17,Uttarakhand,Munger,Single,11.82,55.65,92.26,4.0,No,Yes
13636,Hansh Keer,Female,23,Maharashtra,Unnao,Single,9.13,44.57,91.21,8.5,Yes,No
13637,Jhanvi Vora,Female,22,Manipur,Kirari Suleman Nagar,Single,6.62,27.61,66.23,7.7,No,No
13638,Sahil Wali,Male,21,Arunachal Pradesh,Mira-Bhayandar,Single,9.9,51.76,91.9,5.4,No,No
13639,Aarav Roy,Male,17,Sikkim,Bardhaman,Single,11.27,52.88,67.26,4.6,Yes,Yes
13640,Bhamini Iyengar,Male,18,Manipur,Bharatpur,Single,1.32,9.54,81.1,4.3,Yes,No
13641,Samar Bandi,Male,22,Telangana,Ludhiana,Married,2.26,11.29,59.62,8.6,No,No
13642,Shray Bava,Male,23,Tamil Nadu,Pune,Single,2.32,6.73,63.21,7.1,No,No
13643,Anaya Baral,Male,23,Odisha,Davanagere,Single,4.25,28.19,72.39,4.8,No,Yes
13644,Stuvan Rajan,Female,24,Telangana,Raipur,Single,6.98,41.99,65.73,7.4,No,Yes
13645,Dharmajan Batta,Female,24,Haryana,Varanasi,Single,12.25,62.7,56.46,9.0,No,Yes
13646,Ojas Kala,Male,19,Punjab,Gulbarga,Single,5.92,28.4,74.12,7.9,No,Yes
13647,Shaan Dhar,Male,21,Bihar,Rajkot,Single,1.24,0.92,75.57,6.2,Yes,Yes
13648,Fateh Sane,Female,22,Haryana,Agartala,Married,7.77,44.21,57.94,8.1,No,Yes
13649,Tarini Venkataraman,Female,23,Sikkim,Sasaram,Single,14.95,78.86,58.72,7.7,No,No
13650,Elakshi Trivedi,Female,20,Chhattisgarh,Belgaum,Single,5.89,25.38,51.47,4.4,No,No
13651,Purab Sankar,Female,22,Rajasthan,Mysore,Single,14.46,68.87,51.52,8.6,Yes,No
13652,Manikya Rau,Male,20,Chhattisgarh,Tirunelveli,Single,2.42,14.38,67.93,8.4,Yes,Yes
13653,Zeeshan Kala,Male,21,Goa,Berhampore,Single,3.42,11.22,57.33,7.0,Yes,No
13654,Navya Choudhary,Female,17,Tripura,Visakhapatnam,Single,11.14,52.57,95.95,6.5,No,No
13655,Samarth Jaggi,Male,20,Madhya Pradesh,Satna,Single,8.02,34.9,59.97,5.1,Yes,No
13656,Nirvaan Mani,Other,22,Goa,Bokaro,Single,11.71,53.51,53.3,8.2,No,No
13657,Ahana  Kulkarni,Female,24,Jharkhand,Tirunelveli,Single,13.09,61.85,70.21,6.2,No,No
13658,Miraya Karpe,Female,22,Rajasthan,Panihati,Single,4.52,27.13,59.62,6.9,No,Yes
13659,Mehul Sabharwal,Male,23,Tamil Nadu,Guna,Single,10.56,44.03,53.09,4.9,No,Yes
13660,Ivana Krishnamurthy,Female,24,Chhattisgarh,Sambhal,Single,9.51,49.72,87.64,5.1,No,Yes
13661,Miraan Kant,Female,20,Karnataka,Panihati,Single,13.06,66.59,77.85,8.9,Yes,No
13662,Nirvaan Chaudhry,Male,18,Telangana,Bilaspur,Single,7.02,39.94,52.85,6.5,No,No
13663,Romil Kari,Male,23,Madhya Pradesh,Jaunpur,Married,1.73,9.94,73.4,8.1,No,Yes
13664,Biju Kar,Female,18,Jharkhand,Karaikudi,Single,9.04,43.31,51.94,8.1,No,No
13665,Saira Yogi,Female,18,Manipur,Morbi,Single,14.42,68.02,67.72,8.9,No,Yes
13666,Lakshay Badami,Male,20,Kerala,Indore,Single,1.2,10.95,68.16,8.9,No,Yes
13667,Dishani Mani,Male,20,Kerala,Dibrugarh,Single,4.36,24.28,91.15,6.3,Yes,No
13668,Anvi Gupta,Female,22,Mizoram,Ichalkaranji,Single,5.42,24.63,86.76,8.8,No,No
13669,Vidur Johal,Female,21,Telangana,Ongole,Single,11.72,63.14,94.85,5.8,No,Yes
13670,Khushi Kala,Female,21,Manipur,Meerut,Single,5.53,25.42,57.03,7.0,No,No
13671,Dharmajan Tella,Female,17,Rajasthan,Khammam,Single,4.35,21.75,76.69,8.1,Yes,Yes
13672,Vanya Zacharia,Male,24,Tamil Nadu,Moradabad,Single,10.08,47.38,51.01,8.6,No,No
13673,Abram Bali,Female,20,Telangana,Udaipur,Single,1.65,10.92,91.28,6.6,No,No
13674,Rati Bhargava,Male,23,Tamil Nadu,Ramgarh,Single,3.39,11.98,68.33,6.1,No,Yes
13675,Shalv Virk,Female,24,Uttar Pradesh,Jammu,Single,6.71,32.06,53.47,7.6,No,No
13676,Nirvi Suresh,Female,23,Chhattisgarh,Pallavaram,Single,5.98,26.63,66.23,6.3,No,Yes
13677,Tarini Rajan,Male,24,Uttarakhand,Mangalore,Single,5.86,30.62,64.35,7.4,No,No
13678,Shlok Bhatt,Male,21,Odisha,Silchar,Single,2.52,14.54,88.3,8.0,No,Yes
13679,Advika Devan,Female,21,Uttar Pradesh,Bhimavaram,Single,6.05,24.73,56.33,8.2,Yes,Yes
13680,Parinaaz Sarraf,Male,18,Kerala,Jalandhar,Single,12.17,62.88,77.79,5.3,Yes,No
13681,Eva Chokshi,Male,18,Manipur,Jammu,Single,6.79,26.57,89.7,6.9,No,Yes
13682,Yuvaan Talwar,Female,23,Assam,Hajipur,Single,9.21,57.01,86.98,4.1,Yes,No
13683,Tejas Srivastava,Male,23,Assam,Amaravati,Single,3.29,13.89,96.8,8.0,No,Yes
13684,Ira Dey,Female,18,Gujarat,Durgapur,Single,1.98,15.15,50.03,4.6,No,Yes
13685,Onkar Sahota,Male,19,Goa,Rourkela,Single,13.32,67.61,67.69,8.4,Yes,No
13686,Samiha Bath,Female,24,Goa,Kota,Single,5.64,29.41,68.48,6.0,Yes,Yes
13687,Keya Kala,Male,21,Kerala,Bardhaman,Single,5.9,23.67,51.67,4.8,No,No
13688,Ishaan Lad,Male,18,Rajasthan,Jammu,Single,13.29,70.67,90.86,8.0,No,No
13689,Vaibhav Krishnan,Female,18,Gujarat,Dehri,Single,10.91,54.79,84.44,5.0,No,No
13690,Yasmin Bhatnagar,Female,20,Manipur,Ghaziabad,Single,11.59,60.3,76.4,6.0,No,No
13691,Dharmajan Loyal,Male,23,Punjab,Mira-Bhayandar,Single,10.55,52.3,70.25,6.8,No,No
13692,Reyansh Subramanian,Male,22,Arunachal Pradesh,Rohtak,Single,2.48,13.05,94.77,5.8,No,Yes
13693,Keya Mand,Female,18,Jharkhand,Nagpur,Single,14.41,67.61,63.22,4.9,No,No
13694,Taran Buch,Female,20,Uttar Pradesh,Dindigul,Single,13.73,67.89,66.73,6.0,Yes,Yes
13695,Faiyaz Ahuja,Other,17,Haryana,Khandwa,Single,4.31,19.45,97.63,4.7,No,Yes
13696,Madhav Bhavsar,Other,18,Bihar,Anantapuram,Single,12.26,57.77,53.23,7.6,No,No
13697,Jayant Bath,Female,22,Bihar,Davanagere,Single,6.73,34.32,89.03,4.9,No,Yes
13698,Rhea Dey,Male,20,Punjab,Bharatpur,Single,10.57,54.67,85.9,6.4,No,No
13699,Nakul Ghose,Female,22,Punjab,Jalgaon,Single,3.32,17.85,95.09,6.8,No,Yes
13700,Rasha Dara,Female,18,Maharashtra,Nadiad,Single,8.54,42.19,54.53,8.7,No,No
13701,Parinaaz Barman,Male,17,Jharkhand,Ludhiana,Single,2.77,15.91,98.52,4.4,No,Yes
13702,Nehmat Randhawa,Male,18,Tripura,Kolhapur,Married,8.51,43.76,51.44,8.7,No,No
13703,Seher Halder,Male,20,Tripura,Nagaon,Single,4.41,22.54,66.89,5.0,No,No
13704,Mohanlal Tara,Male,17,Madhya Pradesh,Darbhanga,Single,7.33,37.48,54.24,8.2,No,Yes
13705,Mehul Chad,Male,17,Chhattisgarh,Nadiad,Single,10.35,57.67,52.56,4.5,No,No
13706,Ira Gulati,Female,17,Arunachal Pradesh,Mira-Bhayandar,Single,13.28,60.37,98.24,8.9,Yes,No
13707,Dishani Upadhyay,Female,19,Andhra Pradesh,Nagpur,Single,3.31,14.96,85.98,8.0,No,No
13708,Anahita Butala,Female,20,Uttar Pradesh,North Dumdum,Single,13.51,69.24,75.28,4.3,No,Yes
13709,Zaina Savant,Male,19,Andhra Pradesh,Moradabad,Single,6.46,24.39,55.41,5.1,Yes,No
13710,Emir Shenoy,Male,22,Mizoram,Guntur,Single,12.81,70.96,76.3,6.7,No,Yes
13711,Lakshit Singh,Female,17,Meghalaya,Secunderabad,Single,8.18,42.17,66.0,6.6,No,No
13712,Aaryahi Kapur,Male,19,Karnataka,Ahmednagar,Married,13.07,70.13,63.58,7.1,No,Yes
13713,Yakshit Comar,Female,18,Uttar Pradesh,Aizawl,Single,10.28,57.0,80.91,6.3,Yes,No
13714,Advika Gill,Other,19,Rajasthan,Ulhasnagar,Single,8.12,42.66,89.55,7.7,No,No
13715,Baiju Krishnan,Male,21,Uttarakhand,Kollam,Single,5.38,15.74,72.16,5.7,No,Yes
13716,Aayush Raman,Male,22,Uttarakhand,Navi Mumbai,Single,14.56,73.54,74.66,4.9,No,Yes
13717,Gokul Lala,Male,17,Andhra Pradesh,Hosur,Single,12.21,62.11,82.57,4.2,Yes,No
13718,Nayantara Contractor,Other,17,Uttar Pradesh,Panihati,Single,6.34,26.27,56.23,5.6,No,No
13719,Oorja Rattan,Female,23,Gujarat,Jaipur,Single,3.33,7.7,91.43,6.1,No,No
13720,Uthkarsh Chaudry,Female,24,Assam,Sasaram,Single,11.91,61.86,91.85,7.3,Yes,Yes
13721,Advik Dani,Male,22,Goa,Bharatpur,Single,14.86,68.05,77.05,8.0,No,Yes
13722,Vidur Sur,Other,22,Telangana,Nellore,Single,4.91,34.86,59.38,5.2,No,No
13723,Rania Khare,Male,20,Nagaland,Raiganj,Single,13.82,70.42,75.04,6.5,No,Yes
13724,Inaaya  Gokhale,Male,18,Tamil Nadu,Delhi,Single,2.76,20.56,55.3,5.2,Yes,No
13725,Prisha Savant,Female,23,Rajasthan,Mau,Single,14.33,71.81,88.16,8.8,No,Yes
13726,Hazel Trivedi,Female,22,Tamil Nadu,Ambala,Married,11.43,60.91,65.56,7.2,Yes,No
13727,Taimur Dora,Male,23,Goa,Surendranagar Dudhrej,Single,5.85,29.52,65.55,7.4,No,Yes
13728,Ranbir Wagle,Male,22,Uttarakhand,Asansol,Single,5.26,31.33,97.25,6.7,No,No
13729,Neysa Lal,Male,23,Meghalaya,Amaravati,Married,10.01,39.86,71.09,5.4,No,No
13730,Madhav Raja,Male,20,Rajasthan,Ramagundam,Single,9.31,50.99,89.48,5.0,Yes,No
13731,Urvi Sibal,Male,22,Tripura,Jabalpur,Single,13.87,72.69,81.86,7.3,No,No
13732,Jivika Yadav,Other,19,Uttarakhand,Shimla,Single,11.73,57.88,65.81,8.6,Yes,No
13733,Mishti Dua,Female,21,Goa,Ahmednagar,Single,8.57,40.8,56.19,5.1,No,No
13734,Dhanush Behl,Female,21,Rajasthan,Bellary,Single,13.99,68.45,89.89,6.9,No,No
13735,Prisha Sachdeva,Female,21,Karnataka,Begusarai,Single,9.3,47.91,88.13,6.6,No,Yes
13736,Nehmat Barman,Female,22,Andhra Pradesh,Avadi,Single,12.9,70.57,58.46,7.2,No,No
13737,Advik Babu,Female,23,Chhattisgarh,Buxar,Single,12.77,61.18,62.46,6.9,No,No
13738,Dhanuk Tandon,Female,21,Uttarakhand,Secunderabad,Single,13.87,60.84,88.31,5.4,No,Yes
13739,Renee Manda,Male,18,Meghalaya,Nadiad,Single,1.95,22.17,99.18,7.5,Yes,No
13740,Zain Bassi,Female,19,Mizoram,Bhatpara,Single,9.17,49.21,92.18,5.4,No,Yes
13741,Suhana Thakkar,Female,21,Chhattisgarh,Bareilly,Single,7.56,35.84,84.21,7.3,No,No
13742,Adah Yogi,Female,17,Jharkhand,Jaunpur,Single,7.87,45.29,95.77,5.5,No,Yes
13743,Reyansh Raja,Other,22,Odisha,Siliguri,Single,7.44,41.87,64.26,4.4,No,Yes
13744,Zain Ghose,Male,19,Madhya Pradesh,Kochi,Single,12.72,66.06,50.48,4.6,No,No
13745,Kabir Mani,Female,18,Rajasthan,Deoghar,Single,5.46,24.91,66.05,8.2,No,No
13746,Bhavin Balay,Male,21,Bihar,Mathura,Single,7.48,40.74,98.6,4.6,No,Yes
13747,Tara Sidhu,Female,18,Jharkhand,Tumkur,Single,3.81,24.5,94.1,5.7,Yes,Yes
13748,Sana Varkey,Male,22,Telangana,Nashik,Single,4.52,14.0,52.52,5.4,No,Yes
13749,Damini Gokhale,Male,21,Sikkim,Buxar,Single,10.25,52.37,75.1,4.3,Yes,No
13750,Lavanya Manda,Male,17,Tripura,Tadepalligudem,Single,2.64,14.69,53.95,7.0,No,No
13751,Saira Setty,Female,19,Uttar Pradesh,Bareilly,Single,3.63,19.48,89.45,8.0,No,No
13752,Diya Chad,Male,23,Manipur,Kakinada,Single,8.39,42.18,68.63,9.0,Yes,No
13753,Kiaan Khanna,Female,17,Himachal Pradesh,Bhiwani,Single,1.61,13.98,95.6,8.7,Yes,No
13754,Trisha Bail,Male,21,Sikkim,Chapra,Single,2.78,12.84,52.72,4.2,Yes,Yes
13755,Aarav Sen,Female,20,Chhattisgarh,Morena,Married,13.09,65.44,86.7,5.3,No,No
13756,Miraya Magar,Female,24,Chhattisgarh,Jammu,Single,12.85,65.83,69.97,6.1,No,Yes
13757,Pranay Chakraborty,Male,19,West Bengal,Bhusawal,Single,5.87,28.46,63.41,8.4,No,Yes
13758,Indrans Raval,Male,18,Jharkhand,Ghaziabad,Single,5.87,22.42,75.87,5.8,No,Yes
13759,Aarav Agate,Female,21,Manipur,Panihati,Single,14.11,71.62,74.27,6.9,Yes,Yes
13760,Veer Vig,Female,17,Punjab,Shimla,Single,1.36,7.93,67.44,7.3,No,Yes
13761,Raunak Mangat,Female,22,Chhattisgarh,Bhiwandi,Single,9.12,43.77,82.44,5.5,Yes,No
13762,Rhea Singhal,Male,23,Haryana,Mumbai,Single,9.36,46.14,83.07,6.9,Yes,No
13763,Samiha Khanna,Female,20,Meghalaya,Noida,Single,12.03,44.25,53.86,4.3,No,No
13764,Keya Agate,Other,23,Chhattisgarh,Kulti,Single,14.32,77.64,79.77,6.4,No,Yes
13765,Sara Ganesan,Male,22,Punjab,Karnal,Single,5.98,34.41,85.54,5.9,Yes,No
13766,Anika Mannan,Male,21,Rajasthan,Haridwar,Single,7.13,28.96,53.79,5.8,Yes,Yes
13767,Inaaya  Sharma,Male,24,Himachal Pradesh,Tumkur,Single,10.4,48.62,82.96,5.2,No,No
13768,Mishti Raju,Female,18,Mizoram,Ahmednagar,Single,14.54,79.94,90.2,8.1,No,Yes
13769,Raunak Kapur,Female,17,Jharkhand,Bhiwandi,Single,13.47,61.58,91.6,8.4,No,Yes
13770,Piya Dutta,Male,19,Madhya Pradesh,Kharagpur,Single,10.34,54.09,52.08,8.4,No,No
13771,Yuvaan Master,Male,20,Odisha,Ambala,Single,12.99,62.49,84.87,6.0,No,Yes
13772,Dhruv Suri,Male,21,Odisha,Siliguri,Single,2.19,13.0,89.85,5.3,No,No
13773,Lagan Bhasin,Male,21,Assam,Loni,Single,6.28,31.65,69.84,4.5,No,Yes
13774,Vedika Sengupta,Male,21,Tamil Nadu,Mira-Bhayandar,Single,1.18,4.48,77.14,7.4,No,No
13775,Chirag Yohannan,Other,21,Andhra Pradesh,Sambalpur,Married,3.48,19.34,63.26,5.7,Yes,No
13776,Hazel Vala,Male,17,Goa,Thane,Single,9.83,46.68,65.51,5.4,Yes,No
13777,Pranay Magar,Male,19,Himachal Pradesh,Patiala,Single,13.4,58.08,75.08,5.9,No,Yes
13778,Neysa Sachdeva,Female,18,Assam,Bhind,Single,9.86,44.66,57.56,6.8,No,No
13779,Saanvi Bumb,Female,20,Uttarakhand,Vadodara,Single,10.3,46.26,68.53,4.8,No,No
13780,Mamooty Dutta,Female,23,Chhattisgarh,Pudukkottai,Single,2.45,4.23,65.07,8.8,No,No
13781,Aarav Sangha,Male,24,Telangana,Patna,Single,10.31,53.4,61.91,7.7,Yes,Yes
13782,Vaibhav Swamy,Male,21,Meghalaya,Farrukhabad,Single,7.36,35.94,74.19,4.2,No,Yes
13783,Aniruddh Bhardwaj,Female,22,Himachal Pradesh,Indore,Single,10.12,52.37,91.93,5.5,No,No
13784,Tara Garg,Female,21,Uttarakhand,Chennai,Single,5.57,30.45,62.11,4.3,No,Yes
13785,Vritika Solanki,Male,19,Madhya Pradesh,Raiganj,Married,9.14,49.48,82.99,5.1,No,Yes
13786,Dhanush Khurana,Female,19,Chhattisgarh,Aizawl,Single,6.94,36.73,62.71,5.4,No,No
13787,Riya Boase,Female,24,Mizoram,Madhyamgram,Married,8.82,39.2,57.1,7.6,Yes,No
13788,Pari Biswas,Male,17,Punjab,Kharagpur,Single,3.06,18.2,97.17,7.6,No,No
13789,Eshani Anand,Female,17,Kerala,Motihari,Single,6.54,33.81,81.66,4.2,Yes,Yes
13790,Gokul Divan,Female,22,Himachal Pradesh,Bhilai,Single,6.24,42.15,55.23,6.9,No,No
13791,Advika Som,Male,22,Maharashtra,Bokaro,Single,11.31,56.59,81.63,8.8,Yes,Yes
13792,Hridaan Sridhar,Female,17,Gujarat,Yamunanagar,Single,10.89,56.36,58.82,7.1,Yes,No
13793,Damini Bansal,Female,20,Odisha,Serampore,Single,13.72,68.13,94.39,8.8,No,Yes
13794,Vivaan Arya,Female,22,Bihar,Tadepalligudem,Single,9.85,49.49,62.37,5.9,No,Yes
13795,Shayak Raja,Male,17,Nagaland,Ongole,Single,5.4,26.91,90.34,6.3,No,No
13796,Vihaan Arora,Male,21,Chhattisgarh,Bihar Sharif,Single,11.97,57.68,59.96,6.5,No,No
13797,Samiha Aurora,Female,17,Haryana,Gopalpur,Single,7.96,40.69,77.91,8.6,Yes,Yes
13798,Indranil Sangha,Male,23,Rajasthan,Ambarnath,Single,3.71,21.66,95.62,5.9,No,No
13799,Prisha Srivastava,Male,20,Telangana,Thrissur,Single,11.46,55.2,64.8,8.9,No,No
13800,Anika Karnik,Male,17,Uttar Pradesh,Bijapur,Single,2.86,18.48,54.07,6.7,Yes,No
